time,is_immersive
2021-12-07 18:17:47.829,-9223372036854775808
2021-12-07 18:17:48.831,-9223372036854775808
2021-12-07 18:17:50.854,-9223372036854775808
2021-12-07 18:17:51.856,-9223372036854775808
2021-12-07 18:17:52.863,-9223372036854775808
2021-12-07 18:17:53.873,-9223372036854775808
2021-12-07 18:17:55.888,-9223372036854775808
2021-12-07 18:17:56.891,-9223372036854775808
2021-12-07 18:17:57.897,-9223372036854775808
2021-12-07 18:17:58.911,-9223372036854775808
2021-12-07 18:18:00.922,-9223372036854775808
2021-12-07 18:18:01.923,-9223372036854775808
2021-12-07 18:18:02.934,-9223372036854775808
2021-12-07 18:18:03.937,-9223372036854775808
2021-12-07 18:18:04.938,-9223372036854775808
2021-12-07 18:18:07.963,-9223372036854775808
2021-12-07 18:18:08.977,-9223372036854775808
2021-12-07 18:18:10.993,-9223372036854775808
2021-12-07 18:18:12.009,-9223372036854775808
2021-12-07 18:18:13.017,-9223372036854775808
2021-12-07 18:18:14.023,-9223372036854775808
2021-12-07 18:18:15.022,-9223372036854775808
2021-12-07 18:18:16.023,-9223372036854775808
2021-12-07 18:18:17.027,-9223372036854775808
2021-12-07 18:18:18.048,-9223372036854775808
2021-12-07 18:18:19.065,-9223372036854775808
2021-12-07 18:18:21.075,-9223372036854775808
2021-12-07 18:18:22.077,-9223372036854775808
2021-12-07 18:18:23.085,-9223372036854775808
2021-12-07 18:18:24.088,-9223372036854775808
2021-12-07 18:18:26.096,-9223372036854775808
2021-12-07 18:18:27.105,-9223372036854775808
2021-12-07 18:18:28.111,-9223372036854775808
2021-12-07 18:18:29.128,-9223372036854775808
2021-12-07 18:18:31.134,-9223372036854775808
2021-12-07 18:18:32.137,-9223372036854775808
2021-12-07 18:18:33.154,-9223372036854775808
2021-12-07 18:18:34.158,-9223372036854775808
2021-12-07 18:18:36.168,-9223372036854775808
2021-12-07 18:18:38.196,-9223372036854775808
2021-12-07 18:18:39.204,-9223372036854775808
2021-12-07 18:18:40.218,-9223372036854775808
2021-12-07 18:18:42.227,-9223372036854775808
2021-12-07 18:18:43.232,-9223372036854775808
2021-12-07 18:18:44.236,-9223372036854775808
2021-12-07 18:18:45.236,-9223372036854775808
2021-12-07 18:18:46.237,-9223372036854775808
2021-12-07 18:18:48.238,-9223372036854775808
2021-12-07 18:18:49.242,-9223372036854775808
2021-12-07 18:18:50.248,-9223372036854775808
2021-12-07 18:18:53.286,-9223372036854775808
2021-12-07 18:18:54.306,-9223372036854775808
2021-12-07 18:18:56.315,-9223372036854775808
2021-12-07 18:18:57.315,-9223372036854775808
2021-12-07 18:18:58.319,-9223372036854775808
2021-12-07 18:18:59.332,-9223372036854775808
2021-12-07 18:19:00.345,-9223372036854775808
2021-12-07 18:19:01.347,-9223372036854775808
2021-12-07 18:19:04.371,-9223372036854775808
2021-12-07 18:19:05.373,-9223372036854775808
2021-12-07 18:19:06.373,-9223372036854775808
2021-12-07 18:19:09.402,-9223372036854775808
2021-12-07 18:19:10.404,-9223372036854775808
2021-12-07 18:19:11.408,-9223372036854775808
2021-12-07 18:19:13.435,-9223372036854775808
2021-12-07 18:19:15.463,-9223372036854775808
2021-12-07 18:19:16.467,-9223372036854775808
2021-12-07 18:19:17.476,-9223372036854775808
2021-12-07 18:19:18.483,-9223372036854775808
2021-12-07 18:19:19.491,-9223372036854775808
2021-12-07 18:19:20.494,-9223372036854775808
2021-12-07 18:19:21.495,-9223372036854775808
2021-12-07 18:19:22.498,-9223372036854775808
2021-12-07 18:19:23.505,-9223372036854775808
2021-12-07 18:19:25.518,-9223372036854775808
2021-12-07 18:19:26.533,-9223372036854775808
2021-12-07 18:19:28.558,-9223372036854775808
2021-12-07 18:19:30.569,-9223372036854775808
2021-12-07 18:19:31.577,-9223372036854775808
2021-12-07 18:19:32.579,-9223372036854775808
2021-12-07 18:19:33.595,-9223372036854775808
2021-12-07 18:19:34.599,-9223372036854775808
2021-12-07 18:19:35.615,-9223372036854775808
2021-12-07 18:19:36.624,-9223372036854775808
2021-12-07 18:19:37.636,-9223372036854775808
2021-12-07 18:19:38.639,-9223372036854775808
2021-12-07 18:19:40.645,-9223372036854775808
2021-12-07 18:19:41.657,-9223372036854775808
2021-12-07 18:19:43.682,-9223372036854775808
2021-12-07 18:19:44.685,-9223372036854775808
2021-12-07 18:19:45.686,-9223372036854775808
2021-12-07 18:19:46.695,-9223372036854775808
2021-12-07 18:19:47.822,-9223372036854775808
2021-12-07 18:19:49.721,-9223372036854775808
2021-12-07 18:19:50.726,-9223372036854775808
2021-12-07 18:19:51.738,-9223372036854775808
2021-12-07 18:19:52.738,-9223372036854775808
2021-12-07 18:19:53.750,-9223372036854775808
2021-12-07 18:19:55.751,-9223372036854775808
2021-12-07 18:19:57.775,-9223372036854775808
2021-12-07 18:19:58.777,-9223372036854775808
2021-12-07 18:20:00.780,-9223372036854775808
2021-12-07 18:20:01.779,-9223372036854775808
2021-12-07 18:20:02.790,-9223372036854775808
2021-12-07 18:20:03.800,-9223372036854775808
2021-12-07 18:20:05.822,-9223372036854775808
2021-12-07 18:20:06.827,-9223372036854775808
2021-12-07 18:20:07.832,-9223372036854775808
2021-12-07 18:20:09.835,-9223372036854775808
2021-12-07 18:20:10.841,-9223372036854775808
2021-12-07 18:20:11.850,-9223372036854775808
2021-12-07 18:20:12.860,-9223372036854775808
2021-12-07 18:20:13.879,-9223372036854775808
2021-12-07 18:20:14.893,-9223372036854775808
2021-12-07 18:20:15.900,-9223372036854775808
2021-12-07 18:20:17.923,-9223372036854775808
2021-12-07 18:20:18.927,-9223372036854775808
2021-12-07 18:20:20.948,-9223372036854775808
2021-12-07 18:20:21.947,-9223372036854775808
2021-12-07 18:20:22.948,-9223372036854775808
2021-12-07 18:20:23.962,-9223372036854775808
2021-12-07 18:20:24.968,-9223372036854775808
2021-12-07 18:20:25.970,-9223372036854775808
2021-12-07 18:20:26.975,-9223372036854775808
2021-12-07 18:20:28.992,-9223372036854775808
2021-12-07 18:20:30.998,-9223372036854775808
2021-12-07 18:20:32.002,-9223372036854775808
2021-12-07 18:20:33.008,-9223372036854775808
2021-12-07 18:20:34.015,-9223372036854775808
2021-12-07 18:20:37.046,-9223372036854775808
2021-12-07 18:20:38.054,-9223372036854775808
2021-12-07 18:20:39.053,-9223372036854775808
2021-12-07 18:20:41.065,-9223372036854775808
2021-12-07 18:20:43.074,-9223372036854775808
2021-12-07 18:20:44.074,-9223372036854775808
2021-12-07 18:20:45.085,-9223372036854775808
2021-12-07 18:20:46.088,-9223372036854775808
2021-12-07 18:20:48.119,-9223372036854775808
2021-12-07 18:20:49.135,-9223372036854775808
2021-12-07 18:20:50.159,-9223372036854775808
2021-12-07 18:20:51.167,-9223372036854775808
2021-12-07 18:20:52.166,-9223372036854775808
2021-12-07 18:20:53.165,-9223372036854775808
2021-12-07 18:20:54.170,-9223372036854775808
2021-12-07 18:20:55.177,-9223372036854775808
2021-12-07 18:20:56.179,-9223372036854775808
2021-12-07 18:20:58.208,-9223372036854775808
2021-12-07 18:20:59.208,-9223372036854775808
2021-12-07 18:21:00.211,-9223372036854775808
2021-12-07 18:21:01.217,-9223372036854775808
2021-12-07 18:21:02.221,-9223372036854775808
2021-12-07 18:21:03.221,-9223372036854775808
2021-12-07 18:21:04.224,-9223372036854775808
2021-12-07 18:21:05.224,-9223372036854775808
2021-12-07 18:21:06.224,-9223372036854775808
2021-12-07 18:21:07.231,-9223372036854775808
2021-12-07 18:21:08.234,-9223372036854775808
2021-12-07 18:21:09.250,-9223372036854775808
2021-12-07 18:21:10.259,-9223372036854775808
2021-12-07 18:21:11.263,-9223372036854775808
2021-12-07 18:21:13.281,-9223372036854775808
2021-12-07 18:21:14.289,-9223372036854775808
2021-12-07 18:21:15.294,-9223372036854775808
2021-12-07 18:21:16.294,-9223372036854775808
2021-12-07 18:21:17.311,-9223372036854775808
2021-12-07 18:21:19.316,-9223372036854775808
2021-12-07 18:21:20.320,-9223372036854775808
2021-12-07 18:21:22.339,-9223372036854775808
2021-12-07 18:21:23.340,-9223372036854775808
2021-12-07 18:21:24.347,-9223372036854775808
2021-12-07 18:21:26.360,-9223372036854775808
2021-12-07 18:21:27.365,-9223372036854775808
2021-12-07 18:21:28.371,-9223372036854775808
2021-12-07 18:21:29.380,-9223372036854775808
2021-12-07 18:21:30.391,-9223372036854775808
2021-12-07 18:21:31.396,-9223372036854775808
2021-12-07 18:21:32.408,-9223372036854775808
2021-12-07 18:21:34.423,-9223372036854775808
2021-12-07 18:21:35.439,-9223372036854775808
2021-12-07 18:21:36.450,-9223372036854775808
2021-12-07 18:21:38.462,-9223372036854775808
2021-12-07 18:21:39.480,-9223372036854775808
2021-12-07 18:21:40.487,-9223372036854775808
2021-12-07 18:21:41.493,-9223372036854775808
2021-12-07 18:21:42.500,-9223372036854775808
2021-12-07 18:21:43.511,-9223372036854775808
2021-12-07 18:21:44.511,-9223372036854775808
2021-12-07 18:21:46.536,-9223372036854775808
2021-12-07 18:21:47.547,-9223372036854775808
2021-12-07 18:21:48.562,-9223372036854775808
2021-12-07 18:21:49.572,-9223372036854775808
2021-12-07 18:21:51.594,-9223372036854775808
2021-12-07 18:21:52.597,-9223372036854775808
2021-12-07 18:21:53.613,-9223372036854775808
2021-12-07 18:21:55.628,-9223372036854775808
2021-12-07 18:21:56.636,-9223372036854775808
2021-12-07 18:21:58.641,-9223372036854775808
2021-12-07 18:21:59.647,-9223372036854775808
2021-12-07 18:22:00.655,-9223372036854775808
2021-12-07 18:22:01.654,-9223372036854775808
2021-12-07 18:22:04.683,-9223372036854775808
2021-12-07 18:22:05.707,-9223372036854775808
2021-12-07 18:22:06.720,-9223372036854775808
2021-12-07 18:22:07.734,-9223372036854775808
2021-12-07 18:22:09.743,-9223372036854775808
2021-12-07 18:22:10.750,-9223372036854775808
2021-12-07 18:22:11.762,-9223372036854775808
2021-12-07 18:22:12.769,-9223372036854775808
2021-12-07 18:22:13.772,-9223372036854775808
2021-12-07 18:22:15.776,-9223372036854775808
2021-12-07 18:22:16.779,-9223372036854775808
2021-12-07 18:22:18.802,-9223372036854775808
2021-12-07 18:22:21.839,-9223372036854775808
2021-12-07 18:22:23.840,-9223372036854775808
2021-12-07 18:22:24.844,-9223372036854775808
2021-12-07 18:22:26.866,-9223372036854775808
2021-12-07 18:22:27.882,-9223372036854775808
2021-12-07 18:22:28.895,-9223372036854775808
2021-12-07 18:22:29.910,-9223372036854775808
2021-12-07 18:22:30.912,-9223372036854775808
2021-12-07 18:22:33.939,-9223372036854775808
2021-12-07 18:22:34.948,-9223372036854775808
2021-12-07 18:22:35.951,-9223372036854775808
2021-12-07 18:22:37.956,-9223372036854775808
2021-12-07 18:22:39.973,-9223372036854775808
2021-12-07 18:22:40.974,-9223372036854775808
2021-12-07 18:22:41.973,-9223372036854775808
2021-12-07 18:22:43.999,-9223372036854775808
2021-12-07 18:22:46.033,-9223372036854775808
2021-12-07 18:22:47.057,-9223372036854775808
2021-12-07 18:22:48.057,-9223372036854775808
2021-12-07 18:22:49.074,-9223372036854775808
2021-12-07 18:22:50.075,-9223372036854775808
2021-12-07 18:22:51.078,-9223372036854775808
2021-12-07 18:22:52.092,-9223372036854775808
2021-12-07 18:22:53.102,-9223372036854775808
2021-12-07 18:22:54.117,-9223372036854775808
2021-12-07 18:22:55.120,-9223372036854775808
2021-12-07 18:22:57.139,-9223372036854775808
2021-12-07 18:22:59.155,-9223372036854775808
2021-12-07 18:23:00.155,-9223372036854775808
2021-12-07 18:23:01.158,-9223372036854775808
2021-12-07 18:23:02.166,-9223372036854775808
2021-12-07 18:23:03.165,-9223372036854775808
2021-12-07 18:23:04.185,-9223372036854775808
2021-12-07 18:23:06.193,-9223372036854775808
2021-12-07 18:23:07.196,-9223372036854775808
2021-12-07 18:23:08.201,-9223372036854775808
2021-12-07 18:23:09.211,-9223372036854775808
2021-12-07 18:23:10.215,-9223372036854775808
2021-12-07 18:23:11.228,-9223372036854775808
2021-12-07 18:23:12.244,-9223372036854775808
2021-12-07 18:23:14.262,-9223372036854775808
2021-12-07 18:23:15.273,-9223372036854775808
2021-12-07 18:23:17.289,-9223372036854775808
2021-12-07 18:23:18.296,-9223372036854775808
2021-12-07 18:23:19.298,-9223372036854775808
2021-12-07 18:23:20.308,-9223372036854775808
2021-12-07 18:23:21.307,-9223372036854775808
2021-12-07 18:23:22.317,-9223372036854775808
2021-12-07 18:23:23.345,-9223372036854775808
2021-12-07 18:23:24.354,-9223372036854775808
2021-12-07 18:23:26.363,-9223372036854775808
2021-12-07 18:23:27.367,-9223372036854775808
2021-12-07 18:23:28.380,-9223372036854775808
2021-12-07 18:23:29.380,-9223372036854775808
2021-12-07 18:23:31.401,-9223372036854775808
2021-12-07 18:23:33.411,-9223372036854775808
2021-12-07 18:23:34.423,-9223372036854775808
2021-12-07 18:23:35.434,-9223372036854775808
2021-12-07 18:23:36.445,-9223372036854775808
2021-12-07 18:23:38.461,-9223372036854775808
2021-12-07 18:23:39.467,-9223372036854775808
2021-12-07 18:23:41.480,-9223372036854775808
2021-12-07 18:23:42.490,-9223372036854775808
2021-12-07 18:23:43.490,-9223372036854775808
2021-12-07 18:23:44.493,-9223372036854775808
2021-12-07 18:23:45.499,-9223372036854775808
2021-12-07 18:23:46.518,-9223372036854775808
2021-12-07 18:23:47.523,-9223372036854775808
2021-12-07 18:23:49.539,-9223372036854775808
2021-12-07 18:23:50.559,-9223372036854775808
2021-12-07 18:23:51.571,-9223372036854775808
2021-12-07 18:23:54.599,-9223372036854775808
2021-12-07 18:23:55.599,-9223372036854775808
2021-12-07 18:23:56.600,-9223372036854775808
2021-12-07 18:23:57.608,-9223372036854775808
2021-12-07 18:24:00.636,-9223372036854775808
2021-12-07 18:24:01.635,-9223372036854775808
2021-12-07 18:24:03.652,-9223372036854775808
2021-12-07 18:24:04.666,-9223372036854775808
2021-12-07 18:24:05.679,-9223372036854775808
2021-12-07 18:24:06.682,-9223372036854775808
2021-12-07 18:24:08.698,-9223372036854775808
2021-12-07 18:24:09.697,-9223372036854775808
2021-12-07 18:24:11.708,-9223372036854775808
2021-12-07 18:24:12.720,-9223372036854775808
2021-12-07 18:24:13.722,-9223372036854775808
2021-12-07 18:24:14.733,-9223372036854775808
2021-12-07 18:24:16.763,-9223372036854775808
2021-12-07 18:24:17.771,-9223372036854775808
2021-12-07 18:24:18.788,-9223372036854775808
2021-12-07 18:24:19.803,-9223372036854775808
2021-12-07 18:24:20.806,-9223372036854775808
2021-12-07 18:24:21.819,-9223372036854775808
2021-12-07 18:24:22.819,-9223372036854775808
2021-12-07 18:24:23.827,-9223372036854775808
2021-12-07 18:24:25.827,-9223372036854775808
2021-12-07 18:24:26.828,-9223372036854775808
2021-12-07 18:24:28.853,-9223372036854775808
2021-12-07 18:24:29.858,-9223372036854775808
2021-12-07 18:24:30.861,-9223372036854775808
2021-12-07 18:24:31.861,-9223372036854775808
2021-12-07 18:24:32.862,-9223372036854775808
2021-12-07 18:24:35.889,-9223372036854775808
2021-12-07 18:24:36.899,-9223372036854775808
2021-12-07 18:24:37.909,-9223372036854775808
2021-12-07 18:24:38.914,-9223372036854775808
2021-12-07 18:24:39.921,-9223372036854775808
2021-12-07 18:24:40.936,-9223372036854775808
2021-12-07 18:24:41.950,-9223372036854775808
2021-12-07 18:24:42.993,-9223372036854775808
2021-12-07 18:24:44.969,-9223372036854775808
2021-12-07 18:24:45.980,-9223372036854775808
2021-12-07 18:24:46.989,-9223372036854775808
2021-12-07 18:24:47.994,-9223372036854775808
2021-12-07 18:24:48.999,-9223372036854775808
2021-12-07 18:24:49.999,-9223372036854775808
2021-12-07 18:24:51.015,-9223372036854775808
2021-12-07 18:24:52.019,-9223372036854775808
2021-12-07 18:24:53.035,-9223372036854775808
2021-12-07 18:24:54.035,-9223372036854775808
2021-12-07 18:24:57.050,-9223372036854775808
2021-12-07 18:24:58.067,-9223372036854775808
2021-12-07 18:24:59.069,-9223372036854775808
2021-12-07 18:25:00.083,-9223372036854775808
2021-12-07 18:25:02.106,-9223372036854775808
2021-12-07 18:25:03.118,-9223372036854775808
2021-12-07 18:25:04.131,-9223372036854775808
2021-12-07 18:25:05.145,-9223372036854775808
2021-12-07 18:25:06.158,-9223372036854775808
2021-12-07 18:25:08.188,-9223372036854775808
2021-12-07 18:25:09.201,-9223372036854775808
2021-12-07 18:25:12.218,-9223372036854775808
2021-12-07 18:25:13.238,-9223372036854775808
2021-12-07 18:25:14.244,-9223372036854775808
2021-12-07 18:25:15.245,-9223372036854775808
2021-12-07 18:25:16.254,-9223372036854775808
2021-12-07 18:25:17.261,-9223372036854775808
2021-12-07 18:25:19.266,-9223372036854775808
2021-12-07 18:25:20.280,-9223372036854775808
2021-12-07 18:25:21.292,-9223372036854775808
2021-12-07 18:25:23.323,-9223372036854775808
2021-12-07 18:25:24.348,-9223372036854775808
2021-12-07 18:25:25.349,-9223372036854775808
2021-12-07 18:25:27.371,-9223372036854775808
2021-12-07 18:25:28.378,-9223372036854775808
2021-12-07 18:25:29.388,-9223372036854775808
2021-12-07 18:25:30.395,-9223372036854775808
2021-12-07 18:25:31.404,-9223372036854775808
2021-12-07 18:25:32.404,-9223372036854775808
2021-12-07 18:25:33.413,-9223372036854775808
2021-12-07 18:25:34.420,-9223372036854775808
2021-12-07 18:25:35.432,-9223372036854775808
2021-12-07 18:25:37.457,-9223372036854775808
2021-12-07 18:25:38.459,-9223372036854775808
2021-12-07 18:25:40.487,-9223372036854775808
2021-12-07 18:25:41.502,-9223372036854775808
2021-12-07 18:25:42.513,-9223372036854775808
2021-12-07 18:25:43.520,-9223372036854775808
2021-12-07 18:25:44.528,-9223372036854775808
2021-12-07 18:25:45.536,-9223372036854775808
2021-12-07 18:25:46.538,-9223372036854775808
2021-12-07 18:25:47.543,-9223372036854775808
2021-12-07 18:25:49.558,-9223372036854775808
2021-12-07 18:25:50.566,-9223372036854775808
2021-12-07 18:25:51.573,-9223372036854775808
2021-12-07 18:25:53.591,-9223372036854775808
2021-12-07 18:25:54.605,-9223372036854775808
2021-12-07 18:25:55.617,-9223372036854775808
2021-12-07 18:25:56.619,-9223372036854775808
2021-12-07 18:25:57.626,-9223372036854775808
2021-12-07 18:25:58.629,-9223372036854775808
2021-12-07 18:26:00.658,-9223372036854775808
2021-12-07 18:26:01.672,-9223372036854775808
2021-12-07 18:26:02.683,-9223372036854775808
2021-12-07 18:26:03.689,-9223372036854775808
2021-12-07 18:26:04.693,-9223372036854775808
2021-12-07 18:26:05.692,-9223372036854775808
2021-12-07 18:26:06.709,-9223372036854775808
2021-12-07 18:26:07.711,-9223372036854775808
2021-12-07 18:26:09.731,-9223372036854775808
2021-12-07 18:26:10.741,-9223372036854775808
2021-12-07 18:26:12.751,-9223372036854775808
2021-12-07 18:26:13.764,-9223372036854775808
2021-12-07 18:26:16.778,-9223372036854775808
2021-12-07 18:26:17.782,-9223372036854775808
2021-12-07 18:26:18.782,-9223372036854775808
2021-12-07 18:26:19.786,-9223372036854775808
2021-12-07 18:26:20.787,-9223372036854775808
2021-12-07 18:26:21.791,-9223372036854775808
2021-12-07 18:26:22.794,-9223372036854775808
2021-12-07 18:26:24.813,-9223372036854775808
2021-12-07 18:26:26.816,-9223372036854775808
2021-12-07 18:26:27.817,-9223372036854775808
2021-12-07 18:26:28.826,-9223372036854775808
2021-12-07 18:26:29.834,-9223372036854775808
2021-12-07 18:26:32.853,-9223372036854775808
2021-12-07 18:26:33.859,-9223372036854775808
2021-12-07 18:26:35.876,-9223372036854775808
2021-12-07 18:26:36.885,-9223372036854775808
2021-12-07 18:26:37.889,-9223372036854775808
2021-12-07 18:26:38.891,-9223372036854775808
2021-12-07 18:26:39.904,-9223372036854775808
2021-12-07 18:26:40.907,-9223372036854775808
2021-12-07 18:26:41.926,-9223372036854775808
2021-12-07 18:26:44.969,-9223372036854775808
2021-12-07 18:26:45.977,-9223372036854775808
2021-12-07 18:26:46.987,-9223372036854775808
2021-12-07 18:26:48.001,-9223372036854775808
2021-12-07 18:26:49.009,-9223372036854775808
2021-12-07 18:26:50.017,-9223372036854775808
2021-12-07 18:26:51.029,-9223372036854775808
2021-12-07 18:26:52.040,-9223372036854775808
2021-12-07 18:26:53.047,-9223372036854775808
2021-12-07 18:26:54.059,-9223372036854775808
2021-12-07 18:26:55.062,-9223372036854775808
2021-12-07 18:26:56.065,-9223372036854775808
2021-12-07 18:26:57.069,-9223372036854775808
2021-12-07 18:26:58.077,-9223372036854775808
2021-12-07 18:27:00.102,-9223372036854775808
2021-12-07 18:27:01.115,-9223372036854775808
2021-12-07 18:27:02.116,-9223372036854775808
2021-12-07 18:27:04.139,-9223372036854775808
2021-12-07 18:27:06.157,-9223372036854775808
2021-12-07 18:27:07.176,-9223372036854775808
2021-12-07 18:27:08.184,-9223372036854775808
2021-12-07 18:27:09.184,-9223372036854775808
2021-12-07 18:27:10.194,-9223372036854775808
2021-12-07 18:27:11.200,-9223372036854775808
2021-12-07 18:27:12.202,-9223372036854775808
2021-12-07 18:27:13.216,-9223372036854775808
2021-12-07 18:27:14.235,-9223372036854775808
2021-12-07 18:27:15.244,-9223372036854775808
2021-12-07 18:27:17.268,-9223372036854775808
2021-12-07 18:27:18.280,-9223372036854775808
2021-12-07 18:27:19.293,-9223372036854775808
2021-12-07 18:27:20.301,-9223372036854775808
2021-12-07 18:27:21.311,-9223372036854775808
2021-12-07 18:27:22.332,-9223372036854775808
2021-12-07 18:27:23.339,-9223372036854775808
2021-12-07 18:27:25.355,-9223372036854775808
2021-12-07 18:27:26.358,-9223372036854775808
2021-12-07 18:27:27.375,-9223372036854775808
2021-12-07 18:27:28.388,-9223372036854775808
2021-12-07 18:27:30.406,-9223372036854775808
2021-12-07 18:27:31.416,-9223372036854775808
2021-12-07 18:27:32.422,-9223372036854775808
2021-12-07 18:27:34.429,-9223372036854775808
2021-12-07 18:27:35.430,-9223372036854775808
2021-12-07 18:27:36.432,-9223372036854775808
2021-12-07 18:27:37.436,-9223372036854775808
2021-12-07 18:27:39.440,-9223372036854775808
2021-12-07 18:27:43.467,-9223372036854775808
2021-12-07 18:27:44.479,-9223372036854775808
2021-12-07 18:27:45.483,-9223372036854775808
2021-12-07 18:27:47.490,-9223372036854775808
2021-12-07 18:27:49.492,-9223372036854775808
2021-12-07 18:27:50.494,-9223372036854775808
2021-12-07 18:27:52.502,-9223372036854775808
2021-12-07 18:27:53.501,-9223372036854775808
2021-12-07 18:27:54.501,-9223372036854775808
2021-12-07 18:27:55.510,-9223372036854775808
2021-12-07 18:27:56.521,-9223372036854775808
2021-12-07 18:27:57.525,-9223372036854775808
2021-12-07 18:27:58.539,-9223372036854775808
2021-12-07 18:27:59.544,-9223372036854775808
2021-12-07 18:28:01.558,-9223372036854775808
2021-12-07 18:28:02.564,-9223372036854775808
2021-12-07 18:28:03.571,-9223372036854775808
2021-12-07 18:28:04.572,-9223372036854775808
2021-12-07 18:28:05.591,-9223372036854775808
2021-12-07 18:28:06.591,-9223372036854775808
2021-12-07 18:28:08.623,-9223372036854775808
2021-12-07 18:28:10.642,-9223372036854775808
2021-12-07 18:28:11.644,-9223372036854775808
2021-12-07 18:28:12.655,-9223372036854775808
2021-12-07 18:28:13.670,-9223372036854775808
2021-12-07 18:28:14.681,-9223372036854775808
2021-12-07 18:28:15.683,-9223372036854775808
2021-12-07 18:28:17.692,-9223372036854775808
2021-12-07 18:28:19.697,-9223372036854775808
2021-12-07 18:28:20.706,-9223372036854775808
2021-12-07 18:28:21.713,-9223372036854775808
2021-12-07 18:28:23.732,-9223372036854775808
2021-12-07 18:28:24.740,-9223372036854775808
2021-12-07 18:28:25.752,-9223372036854775808
2021-12-07 18:28:26.765,-9223372036854775808
2021-12-07 18:28:27.772,-9223372036854775808
2021-12-07 18:28:28.778,-9223372036854775808
2021-12-07 18:28:30.782,-9223372036854775808
2021-12-07 18:28:31.786,-9223372036854775808
2021-12-07 18:28:33.808,-9223372036854775808
2021-12-07 18:28:34.811,-9223372036854775808
2021-12-07 18:28:36.817,-9223372036854775808
2021-12-07 18:28:37.819,-9223372036854775808
2021-12-07 18:28:40.846,-9223372036854775808
2021-12-07 18:28:41.860,-9223372036854775808
2021-12-07 18:28:42.879,-9223372036854775808
2021-12-07 18:28:45.905,-9223372036854775808
2021-12-07 18:28:46.922,-9223372036854775808
2021-12-07 18:28:47.928,-9223372036854775808
2021-12-07 18:28:48.933,-9223372036854775808
2021-12-07 18:28:49.947,-9223372036854775808
2021-12-07 18:28:50.954,-9223372036854775808
2021-12-07 18:28:51.955,-9223372036854775808
2021-12-07 18:28:52.963,-9223372036854775808
2021-12-07 18:28:54.963,-9223372036854775808
2021-12-07 18:28:55.967,-9223372036854775808
2021-12-07 18:28:56.972,-9223372036854775808
2021-12-07 18:28:58.999,-9223372036854775808
2021-12-07 18:29:00.006,-9223372036854775808
2021-12-07 18:29:01.010,-9223372036854775808
2021-12-07 18:29:02.019,-9223372036854775808
2021-12-07 18:29:03.042,-9223372036854775808
2021-12-07 18:29:04.051,-9223372036854775808
2021-12-07 18:29:05.056,-9223372036854775808
2021-12-07 18:29:06.072,-9223372036854775808
2021-12-07 18:29:07.071,-9223372036854775808
2021-12-07 18:29:09.084,-9223372036854775808
2021-12-07 18:29:10.092,-9223372036854775808
2021-12-07 18:29:11.114,-9223372036854775808
2021-12-07 18:29:13.143,-9223372036854775808
2021-12-07 18:29:14.153,-9223372036854775808
2021-12-07 18:29:15.159,-9223372036854775808
2021-12-07 18:29:16.161,-9223372036854775808
2021-12-07 18:29:17.165,-9223372036854775808
2021-12-07 18:29:18.166,-9223372036854775808
2021-12-07 18:29:19.171,-9223372036854775808
2021-12-07 18:29:21.174,-9223372036854775808
2021-12-07 18:29:22.172,-9223372036854775808
2021-12-07 18:29:23.176,-9223372036854775808
2021-12-07 18:29:24.177,-9223372036854775808
2021-12-07 18:29:26.188,-9223372036854775808
2021-12-07 18:29:27.200,-9223372036854775808
2021-12-07 18:29:29.202,-9223372036854775808
2021-12-07 18:29:30.211,-9223372036854775808
2021-12-07 18:29:32.226,-9223372036854775808
2021-12-07 18:29:33.228,-9223372036854775808
2021-12-07 18:29:35.249,-9223372036854775808
2021-12-07 18:29:36.258,-9223372036854775808
2021-12-07 18:29:39.272,-9223372036854775808
2021-12-07 18:29:40.277,-9223372036854775808
2021-12-07 18:29:41.284,-9223372036854775808
2021-12-07 18:29:42.288,-9223372036854775808
2021-12-07 18:29:43.288,-9223372036854775808
2021-12-07 18:29:44.288,-9223372036854775808
2021-12-07 18:29:45.288,-9223372036854775808
2021-12-07 18:29:46.296,-9223372036854775808
2021-12-07 18:29:47.302,-9223372036854775808
2021-12-07 18:29:48.306,-9223372036854775808
2021-12-07 18:29:49.306,-9223372036854775808
2021-12-07 18:29:50.311,-9223372036854775808
2021-12-07 18:29:51.315,-9223372036854775808
2021-12-07 18:29:52.325,-9223372036854775808
2021-12-07 18:29:53.330,-9223372036854775808
2021-12-07 18:29:54.344,-9223372036854775808
2021-12-07 18:29:55.348,-9223372036854775808
2021-12-07 18:29:56.350,-9223372036854775808
2021-12-07 18:29:57.372,-9223372036854775808
2021-12-07 18:29:58.384,-9223372036854775808
2021-12-07 18:29:59.388,-9223372036854775808
2021-12-07 18:30:00.387,-9223372036854775808
2021-12-07 18:30:01.394,-9223372036854775808
2021-12-07 18:30:02.400,-9223372036854775808
2021-12-07 18:30:03.410,-9223372036854775808
2021-12-07 18:30:05.431,-9223372036854775808
2021-12-07 18:30:06.436,-9223372036854775808
2021-12-07 18:30:07.443,-9223372036854775808
2021-12-07 18:30:08.448,-9223372036854775808
2021-12-07 18:30:09.459,-9223372036854775808
2021-12-07 18:30:12.468,-9223372036854775808
2021-12-07 18:30:13.473,-9223372036854775808
