MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
6/25/2021 21:02:50,0,Teams.exe,0
6/25/2021 21:02:51,0,POWERPNT.EXE,0
6/25/2021 21:03:11,0,POWERPNT.EXE,0
6/25/2021 21:03:15,0,POWERPNT.EXE,0
6/25/2021 21:03:21,0,POWERPNT.EXE,0
6/25/2021 21:03:30,0,POWERPNT.EXE,0
6/25/2021 21:03:33,0,POWERPNT.EXE,0
6/25/2021 21:03:35,0,POWERPNT.EXE,0
6/25/2021 21:03:36,0,FoxitReader.exe,0
6/25/2021 21:03:38,0,OUTLOOK.EXE,0
6/25/2021 21:03:40,0,OUTLOOK.EXE,0
6/25/2021 21:03:43,0,chrome.exe,0
6/25/2021 21:03:54,0,OUTLOOK.EXE,0
6/25/2021 21:03:55,0,chrome.exe,0
6/25/2021 21:04:06,0,Zoom.exe,0
6/25/2021 21:04:07,0,chrome.exe,0
6/25/2021 21:04:09,0,Zoom.exe,0
6/25/2021 21:04:10,0,Zoom.exe,0
6/25/2021 21:04:11,0,Zoom.exe,0
6/25/2021 21:04:13,0,Zoom.exe,0
6/25/2021 21:04:18,0,Zoom.exe,0
6/25/2021 21:04:21,0,Zoom.exe,0
6/25/2021 21:04:22,0,Zoom.exe,0
6/25/2021 21:04:38,0,Zoom.exe,0
6/25/2021 21:04:41,0,Zoom.exe,0
6/25/2021 21:05:06,0,OUTLOOK.EXE,0
6/25/2021 21:05:07,0,Zoom.exe,0
6/25/2021 21:05:08,0,OUTLOOK.EXE,0
6/25/2021 21:05:10,0,Zoom.exe,0
6/25/2021 21:05:16,0,OUTLOOK.EXE,0
6/25/2021 21:05:19,0,Zoom.exe,0
6/25/2021 21:06:38,0,Zoom.exe,0
6/25/2021 21:06:44,0,Zoom.exe,0
6/25/2021 21:08:35,0,Zoom.exe,0
6/25/2021 21:08:38,0,Zoom.exe,0
6/25/2021 21:08:43,0,Zoom.exe,0
6/25/2021 21:08:43,0,Zoom.exe,0
6/25/2021 21:08:44,0,Zoom.exe,0
6/25/2021 21:09:10,0,explorer.exe,0
6/25/2021 21:09:11,0,OUTLOOK.EXE,0
6/25/2021 21:09:30,0,chrome.exe,0
6/25/2021 21:09:33,0,OUTLOOK.EXE,0
6/25/2021 21:11:07,0,Zoom.exe,0
6/25/2021 21:11:07,0,OUTLOOK.EXE,0
6/25/2021 21:11:11,0,Zoom.exe,0
6/25/2021 21:11:39,0,Zoom.exe,0
6/25/2021 21:11:44,0,Zoom.exe,0
6/25/2021 21:12:30,0,Zoom.exe,0
6/25/2021 21:12:34,0,Zoom.exe,0
6/25/2021 21:13:31,0,Zoom.exe,0
6/25/2021 21:13:45,0,chrome.exe,0
6/25/2021 21:13:50,0,chrome.exe,0
6/25/2021 21:14:56,0,Zoom.exe,0
6/25/2021 21:15:04,0,Zoom.exe,0
6/25/2021 21:15:04,0,Zoom.exe,0
6/25/2021 21:15:06,0,Zoom.exe,0
6/25/2021 21:15:06,0,Zoom.exe,0
6/25/2021 21:15:07,0,Zoom.exe,0
6/25/2021 21:15:07,0,Zoom.exe,0
6/25/2021 21:15:08,0,Zoom.exe,0
6/25/2021 21:15:54,0,chrome.exe,0
