MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
05:16.4,cmd.exe,0,0
52:03.1,cmd.exe,0,0
52:06.6,explorer.exe,0,0
52:07.6,cmd.exe,0,0
52:21.6,OUTLOOK.EXE,0,0
52:25.1,cmd.exe,0,0
52:25.6,OUTLOOK.EXE,0,0
53:15.1,explorer.exe,0,0
53:16.6,Teams.exe,0,0
53:52.6,explorer.exe,0,0
53:53.6,OUTLOOK.EXE,0,0
54:24.6,explorer.exe,0,0
54:33.1,Teams.exe,0,0
55:00.1,POWERPNT.EXE,0,0
55:05.1,POWERPNT.EXE,0,0
55:06.1,explorer.exe,0,0
55:10.6,cmd.exe,0,0
55:15.1,explorer.exe,0,0
55:16.1,OUTLOOK.EXE,0,0
55:42.1,OUTLOOK.EXE,0,0
55:44.1,OUTLOOK.EXE,0,0
56:40.1,OUTLOOK.EXE,0,0
56:43.6,OUTLOOK.EXE,0,0
57:42.1,workpace.exe,0,0
57:43.6,OUTLOOK.EXE,0,0
59:26.1,OUTLOOK.EXE,0,0
00:18.1,OUTLOOK.EXE,0,0
00:19.1,OUTLOOK.EXE,0,0
01:21.1,OUTLOOK.EXE,0,0
01:22.6,OUTLOOK.EXE,0,0
01:26.1,OUTLOOK.EXE,0,0
01:27.1,OUTLOOK.EXE,0,0
01:28.6,OUTLOOK.EXE,0,0
01:33.1,chrome.exe,0,0
01:40.1,Zoom.exe,0,0
01:43.6,Zoom.exe,0,0
01:53.1,Zoom.exe,0,0
01:54.1,Zoom.exe,0,0
01:54.6,Zoom.exe,0,0
02:02.1,Zoom.exe,0,0
02:23.1,chrome.exe,0,0
02:23.6,chrome.exe,0,0
02:24.1,chrome.exe,0,0
02:24.6,chrome.exe,0,0
02:25.1,chrome.exe,0,0
02:30.6,OUTLOOK.EXE,0,0
02:32.6,OUTLOOK.EXE,0,0
02:34.1,chrome.exe,0,0
02:35.1,WINWORD.EXE,0,0
02:41.6,explorer.exe,0,0
02:44.1,chrome.exe,0,0
03:39.1,Zoom.exe,0,0
03:45.1,Zoom.exe,0,0
03:46.6,Zoom.exe,0,0
03:47.1,Zoom.exe,0,0
03:50.1,Zoom.exe,0,0
03:52.1,chrome.exe,0,0
03:56.6,OUTLOOK.EXE,0,0
03:57.1,chrome.exe,0,0
04:01.6,OUTLOOK.EXE,0,0
04:31.1,OUTLOOK.EXE,0,0
04:35.6,OUTLOOK.EXE,0,0
04:59.6,OUTLOOK.EXE,0,0
05:02.6,OUTLOOK.EXE,0,0
05:10.6,OUTLOOK.EXE,0,0
05:11.1,OUTLOOK.EXE,0,0
05:11.6,OUTLOOK.EXE,0,0
05:21.1,ShellExperienceHost.exe,0,0
05:21.6,OUTLOOK.EXE,0,0
05:28.6,explorer.exe,0,0
05:33.1,explorer.exe,0,0
05:36.6,explorer.exe,0,0
05:38.6,chrome.exe,0,0
06:19.1,explorer.exe,0,0
06:20.1,OUTLOOK.EXE,0,0
06:25.1,OUTLOOK.EXE,0,0
06:25.6,OUTLOOK.EXE,0,0
06:31.6,OUTLOOK.EXE,0,0
06:33.6,OUTLOOK.EXE,0,0
06:36.1,OUTLOOK.EXE,0,0
06:37.6,OUTLOOK.EXE,0,0
06:50.1,OUTLOOK.EXE,0,0
06:51.6,OUTLOOK.EXE,0,0
06:59.6,chrome.exe,0,0
07:17.1,OUTLOOK.EXE,0,0
07:21.1,OUTLOOK.EXE,0,0
07:23.1,OUTLOOK.EXE,0,0
07:40.1,OUTLOOK.EXE,0,0
07:41.1,OUTLOOK.EXE,0,0
07:53.1,WINWORD.EXE,0,0
07:53.6,WINWORD.EXE,0,0
07:55.1,WINWORD.EXE,0,0
07:56.6,WINWORD.EXE,0,0
08:01.6,chrome.exe,0,0
09:08.1,WINWORD.EXE,0,0
09:09.6,WINWORD.EXE,0,0
09:11.1,WINWORD.EXE,0,0
09:11.6,chrome.exe,0,0
09:37.1,WINWORD.EXE,0,0
09:46.6,OUTLOOK.EXE,0,0
09:50.6,OUTLOOK.EXE,0,0
09:57.6,OUTLOOK.EXE,0,0
09:59.1,OUTLOOK.EXE,0,0
10:00.1,chrome.exe,0,0
10:35.1,OUTLOOK.EXE,0,0
10:36.1,chrome.exe,0,0
11:29.6,chrome.exe,0,0
13:39.1,chrome.exe,0,0
13:44.6,OUTLOOK.EXE,0,0
13:45.6,OUTLOOK.EXE,0,0
13:49.1,WINWORD.EXE,0,0
13:50.6,WINWORD.EXE,0,0
13:54.6,WINWORD.EXE,0,0
13:56.6,WINWORD.EXE,0,0
13:59.6,WINWORD.EXE,0,0
14:09.1,WINWORD.EXE,0,0
14:12.1,ShellExperienceHost.exe,0,0
14:17.6,explorer.exe,0,0
14:18.1,explorer.exe,0,0
14:29.1,chrome.exe,0,0
14:47.1,WINWORD.EXE,0,0
14:47.6,chrome.exe,0,0
14:49.1,OUTLOOK.EXE,0,0
14:50.6,chrome.exe,0,0
14:52.6,WINWORD.EXE,0,0
14:53.1,WINWORD.EXE,0,0
14:54.6,WINWORD.EXE,0,0
14:56.1,chrome.exe,0,0
14:57.1,OUTLOOK.EXE,0,0
15:07.1,chrome.exe,0,0
15:27.6,OUTLOOK.EXE,0,0
15:29.6,Zoom.exe,0,0
15:34.6,OUTLOOK.EXE,0,0
15:56.6,OUTLOOK.EXE,0,0
15:57.6,OUTLOOK.EXE,0,0
16:04.1,chrome.exe,0,0
16:14.1,OUTLOOK.EXE,0,0
16:40.6,chrome.exe,0,0
16:41.6,OUTLOOK.EXE,0,0
25:38.6,Zoom.exe,0,0
25:42.1,Zoom.exe,0,0
25:45.1,chrome.exe,0,0
25:49.6,WINWORD.EXE,0,0
25:54.1,chrome.exe,0,0
25:58.1,WINWORD.EXE,0,0
25:58.6,chrome.exe,0,0
26:01.6,chrome.exe,0,0
26:02.1,chrome.exe,0,0
27:11.6,explorer.exe,0,0
27:12.6,Teams.exe,0,0
27:14.6,Zoom.exe,0,0
27:15.1,Zoom.exe,0,0
27:25.6,explorer.exe,0,0
27:26.6,Teams.exe,0,0
27:29.6,Teams.exe,0,0
28:03.1,OUTLOOK.EXE,0,0
28:04.1,OUTLOOK.EXE,0,0
28:05.1,OUTLOOK.EXE,0,0
28:06.1,Teams.exe,0,0
28:19.6,OUTLOOK.EXE,0,0
28:20.6,OUTLOOK.EXE,0,0
28:22.6,OUTLOOK.EXE,0,0
28:24.1,Teams.exe,0,0
29:34.6,explorer.exe,0,0
29:37.6,OUTLOOK.EXE,0,0
33:48.1,OUTLOOK.EXE,0,0
33:49.1,OUTLOOK.EXE,0,0
33:50.6,OUTLOOK.EXE,0,0
33:51.1,OUTLOOK.EXE,0,0
33:52.1,OUTLOOK.EXE,0,0
33:52.6,OUTLOOK.EXE,0,0
33:53.1,OUTLOOK.EXE,0,0
33:54.1,OUTLOOK.EXE,0,0
34:44.6,OUTLOOK.EXE,0,0
34:45.6,OUTLOOK.EXE,0,0
35:55.1,Teams.exe,0,0
35:57.6,Zoom.exe,0,0
37:11.6,OUTLOOK.EXE,0,0
37:17.6,OUTLOOK.EXE,0,0
37:18.1,OUTLOOK.EXE,0,0
37:20.6,OUTLOOK.EXE,0,0
37:41.6,OUTLOOK.EXE,0,0
37:52.1,OUTLOOK.EXE,0,0
37:52.6,OUTLOOK.EXE,0,0
38:02.1,OUTLOOK.EXE,0,0
38:11.1,OUTLOOK.EXE,0,0
50:05.1,Zoom.exe,0,0
03:36.6,OUTLOOK.EXE,0,0
03:37.1,Zoom.exe,0,0
03:39.6,OUTLOOK.EXE,0,0
03:40.1,Zoom.exe,0,0
03:41.1,OUTLOOK.EXE,0,0
03:41.6,Zoom.exe,0,0
03:44.6,explorer.exe,0,0
03:46.6,POWERPNT.EXE,0,0
03:50.1,explorer.exe,0,0
03:51.1,OUTLOOK.EXE,0,0
04:24.6,OUTLOOK.EXE,0,0
04:50.1,OUTLOOK.EXE,0,0
04:56.1,explorer.exe,0,0
05:00.1,OUTLOOK.EXE,0,0
05:01.1,POWERPNT.EXE,0,0
05:17.1,explorer.exe,0,0
05:19.6,OUTLOOK.EXE,0,0
06:22.6,POWERPNT.EXE,0,0
06:34.6,POWERPNT.EXE,0,0
07:28.6,POWERPNT.EXE,0,0
07:32.1,OUTLOOK.EXE,0,0
07:37.6,chrome.exe,0,0
10:04.6,Zoom.exe,0,0
10:12.6,Zoom.exe,0,0
10:13.1,Zoom.exe,0,0
10:17.6,Zoom.exe,0,0
10:29.1,Zoom.exe,0,0
10:39.1,Zoom.exe,0,0
10:55.6,OUTLOOK.EXE,0,0
11:47.1,OUTLOOK.EXE,0,0
11:49.6,explorer.exe,0,0
11:52.1,chrome.exe,0,0
12:28.1,chrome.exe,0,0
12:28.6,chrome.exe,0,0
12:29.1,chrome.exe,0,0
12:29.6,chrome.exe,0,0
12:30.1,chrome.exe,0,0
12:30.6,chrome.exe,0,0
12:31.6,chrome.exe,0,0
14:16.1,Zoom.exe,0,0
15:12.6,Zoom.exe,0,0
15:14.1,chrome.exe,0,0
23:38.1,explorer.exe,0,0
23:39.6,OUTLOOK.EXE,0,0
23:42.6,OUTLOOK.EXE,0,0
23:45.1,OUTLOOK.EXE,0,0
23:45.6,OUTLOOK.EXE,0,0
23:46.6,OUTLOOK.EXE,0,0
23:48.1,OUTLOOK.EXE,0,0
23:50.6,chrome.exe,0,0
23:54.1,Zoom.exe,0,0
23:54.6,chrome.exe,0,0
23:56.1,Zoom.exe,0,0
23:57.1,OUTLOOK.EXE,0,0
23:57.6,chrome.exe,0,0
24:03.1,Zoom.exe,0,0
24:04.6,Zoom.exe,0,0
24:07.1,Zoom.exe,0,0
24:12.1,Zoom.exe,0,0
24:14.1,chrome.exe,0,0
24:15.6,chrome.exe,0,0
31:54.6,explorer.exe,0,0
31:56.1,OUTLOOK.EXE,0,0
32:36.6,OUTLOOK.EXE,0,0
32:39.6,OUTLOOK.EXE,0,0
32:40.6,OUTLOOK.EXE,0,0
32:41.6,OUTLOOK.EXE,0,0
32:43.6,OUTLOOK.EXE,0,0
32:46.1,OUTLOOK.EXE,0,0
32:47.1,OUTLOOK.EXE,0,0
32:49.6,OUTLOOK.EXE,0,0
32:57.1,Teams.exe,0,0
58:40.1,LockApp.exe,0,0
58:46.6,explorer.exe,0,0
58:47.1,Teams.exe,0,0
59:34.6,chrome.exe,0,0
59:36.6,OUTLOOK.EXE,0,0
59:41.6,OUTLOOK.EXE,0,0
00:20.1,POWERPNT.EXE,0,0
00:21.1,POWERPNT.EXE,0,0
00:31.1,POWERPNT.EXE,0,0
00:54.1,OUTLOOK.EXE,0,0
00:54.6,Teams.exe,0,0
01:01.6,Teams.exe,0,0
01:03.1,OUTLOOK.EXE,0,0
01:06.6,Teams.exe,0,0
01:14.6,OUTLOOK.EXE,0,0
01:16.6,Teams.exe,0,0
01:20.6,POWERPNT.EXE,0,0
01:24.1,POWERPNT.EXE,0,0
01:24.6,POWERPNT.EXE,0,0
01:25.6,OUTLOOK.EXE,0,0
02:01.1,BESClientUI.exe,0,0
02:02.1,OUTLOOK.EXE,0,0
02:03.6,Teams.exe,0,0
02:07.1,OUTLOOK.EXE,0,0
02:10.1,Teams.exe,0,0
02:26.6,OUTLOOK.EXE,0,0
02:33.6,OUTLOOK.EXE,0,0
02:40.6,OUTLOOK.EXE,0,0
03:00.1,OUTLOOK.EXE,0,0
03:00.6,OUTLOOK.EXE,0,0
03:07.6,explorer.exe,0,0
03:09.1,OUTLOOK.EXE,0,0
03:11.1,OUTLOOK.EXE,0,0
03:14.6,OUTLOOK.EXE,0,0
03:16.1,OUTLOOK.EXE,0,0
03:19.1,OUTLOOK.EXE,0,0
03:21.6,OUTLOOK.EXE,0,0
03:24.6,OUTLOOK.EXE,0,0
04:12.1,Teams.exe,0,0
04:14.1,OUTLOOK.EXE,0,0
04:15.1,OUTLOOK.EXE,0,0
04:18.1,Teams.exe,0,0
04:21.1,Teams.exe,0,0
05:14.6,Teams.exe,0,0
05:22.6,explorer.exe,0,0
05:24.6,Teams.exe,0,0
05:27.1,Teams.exe,0,0
57:48.1,BESClientUI.exe,0,0
59:39.6,Teams.exe,0,0
59:40.6,Teams.exe,0,0
02:42.6,Teams.exe,0,0
02:43.1,Teams.exe,0,0
02:46.1,OUTLOOK.EXE,0,0
02:54.1,Teams.exe,0,0
07:49.6,OUTLOOK.EXE,0,0
07:53.1,OUTLOOK.EXE,0,0
07:54.6,OUTLOOK.EXE,0,0
07:56.1,OUTLOOK.EXE,0,0
07:57.6,Teams.exe,0,0
07:59.1,OUTLOOK.EXE,0,0
08:00.6,OUTLOOK.EXE,0,0
08:07.1,OUTLOOK.EXE,0,0
08:07.6,Teams.exe,0,0
08:12.1,Teams.exe,0,0
08:21.1,OUTLOOK.EXE,0,0
08:39.1,OUTLOOK.EXE,0,0
08:41.6,OUTLOOK.EXE,0,0
09:00.6,Teams.exe,0,0
09:02.6,Teams.exe,0,0
09:05.1,explorer.exe,0,0
09:07.6,WINWORD.EXE,0,0
09:19.6,Teams.exe,0,0
09:50.1,explorer.exe,0,0
10:04.1,Teams.exe,0,0
10:06.6,WINWORD.EXE,0,0
10:11.1,explorer.exe,0,0
10:13.6,chrome.exe,0,0
10:15.6,chrome.exe,0,0
10:17.6,chrome.exe,0,0
11:03.6,explorer.exe,0,0
11:04.6,OUTLOOK.EXE,0,0
11:10.6,OUTLOOK.EXE,0,0
11:12.1,OUTLOOK.EXE,0,0
11:20.6,OUTLOOK.EXE,0,0
11:21.1,OUTLOOK.EXE,0,0
11:25.1,chrome.exe,0,0
12:14.1,OUTLOOK.EXE,0,0
12:15.6,Teams.exe,0,0
12:22.1,Teams.exe,0,0
12:54.6,explorer.exe,0,0
12:57.6,POWERPNT.EXE,0,0
13:01.1,Teams.exe,0,0
13:03.6,POWERPNT.EXE,0,0
13:16.6,explorer.exe,0,0
13:37.1,POWERPNT.EXE,0,0
13:48.6,POWERPNT.EXE,0,0
13:51.1,POWERPNT.EXE,0,0
14:00.6,POWERPNT.EXE,0,0
14:03.6,POWERPNT.EXE,0,0
14:30.6,chrome.exe,0,0
14:35.6,explorer.exe,0,0
14:37.1,POWERPNT.EXE,0,0
15:26.1,POWERPNT.EXE,0,0
15:32.1,POWERPNT.EXE,0,0
16:12.6,chrome.exe,0,0
16:15.6,Teams.exe,0,0
16:17.6,chrome.exe,0,0
16:18.1,chrome.exe,0,0
16:21.1,Teams.exe,0,0
16:25.6,POWERPNT.EXE,0,0
16:28.6,Teams.exe,0,0
16:29.6,Teams.exe,0,0
16:40.6,POWERPNT.EXE,0,0
16:49.1,Teams.exe,0,0
16:51.1,POWERPNT.EXE,0,0
16:53.1,Teams.exe,0,0
16:55.1,workpace.exe,0,0
16:55.6,Teams.exe,0,0
16:59.6,POWERPNT.EXE,0,0
17:16.1,Teams.exe,0,0
17:21.1,POWERPNT.EXE,0,0
17:26.6,POWERPNT.EXE,0,0
19:12.6,Teams.exe,0,0
19:13.1,Teams.exe,0,0
19:14.1,Teams.exe,0,0
19:14.6,Teams.exe,0,0
30:09.6,explorer.exe,0,0
30:11.1,OUTLOOK.EXE,0,0
30:13.1,OUTLOOK.EXE,0,0
30:15.6,Teams.exe,0,0
35:31.6,POWERPNT.EXE,0,0
38:25.6,explorer.exe,0,0
38:26.6,POWERPNT.EXE,0,0
38:28.1,POWERPNT.EXE,0,0
38:32.1,POWERPNT.EXE,0,0
38:36.1,POWERPNT.EXE,0,0
39:37.6,POWERPNT.EXE,0,0
40:26.6,Teams.exe,0,0
40:30.1,Teams.exe,0,0
40:30.6,Teams.exe,0,0
40:31.1,Teams.exe,0,0
43:04.1,POWERPNT.EXE,0,0
01:40.1,LockApp.exe,0,0
01:46.1,explorer.exe,0,0
01:50.1,BESClientUI.exe,0,0
01:51.1,POWERPNT.EXE,0,0
02:05.1,OUTLOOK.EXE,0,0
02:07.6,OUTLOOK.EXE,0,0
02:53.6,POWERPNT.EXE,0,0
10:22.1,OUTLOOK.EXE,0,0
10:27.6,chrome.exe,0,0
11:35.6,explorer.exe,0,0
11:36.1,SnippingTool.exe,0,0
11:38.6,SnippingTool.exe,0,0
11:39.6,SnippingTool.exe,0,0
11:42.1,SnippingTool.exe,0,0
11:42.6,SnippingTool.exe,0,0
11:44.6,OUTLOOK.EXE,0,0
12:49.1,chrome.exe,0,0
13:33.1,chrome.exe,0,0
13:33.6,chrome.exe,0,0
13:35.1,chrome.exe,0,0
13:35.6,chrome.exe,0,0
13:45.6,OUTLOOK.EXE,0,0
14:05.6,SnippingTool.exe,0,0
14:08.1,SnippingTool.exe,0,0
14:08.6,SnippingTool.exe,0,0
14:10.6,SnippingTool.exe,0,0
14:11.1,OUTLOOK.EXE,0,0
14:47.6,OUTLOOK.EXE,0,0
14:50.1,OUTLOOK.EXE,0,0
15:11.1,SnippingTool.exe,0,0
15:11.6,OUTLOOK.EXE,0,0
15:52.1,chrome.exe,0,0
16:47.1,OUTLOOK.EXE,0,0
16:47.6,OUTLOOK.EXE,0,0
16:49.1,Teams.exe,0,0
17:07.6,Teams.exe,0,0
17:15.6,OUTLOOK.EXE,0,0
17:21.6,Teams.exe,0,0
17:24.1,OUTLOOK.EXE,0,0
17:25.6,Teams.exe,0,0
17:29.1,chrome.exe,0,0
19:51.1,OUTLOOK.EXE,0,0
19:53.1,OUTLOOK.EXE,0,0
19:55.1,OUTLOOK.EXE,0,0
20:04.6,OUTLOOK.EXE,0,0
20:10.1,chrome.exe,0,0
20:12.1,workpace.exe,0,0
20:12.6,chrome.exe,0,0
20:56.1,OUTLOOK.EXE,0,0
20:56.6,chrome.exe,0,0
21:32.6,chrome.exe,0,0
21:35.1,Teams.exe,0,0
21:35.6,chrome.exe,0,0
21:43.1,OUTLOOK.EXE,0,0
21:53.6,OUTLOOK.EXE,0,0
21:55.6,OUTLOOK.EXE,0,0
22:18.1,explorer.exe,0,0
22:23.6,chrome.exe,0,0
22:25.6,explorer.exe,0,0
22:26.6,OUTLOOK.EXE,0,0
22:28.1,OUTLOOK.EXE,0,0
22:29.6,chrome.exe,0,0
22:30.6,explorer.exe,0,0
23:06.6,chrome.exe,0,0
26:51.1,OUTLOOK.EXE,0,0
26:52.1,POWERPNT.EXE,0,0
26:53.1,POWERPNT.EXE,0,0
26:55.6,POWERPNT.EXE,0,0
27:01.1,SearchUI.exe,0,0
27:01.6,StartMenuExperienceHost.exe,0,0
03:18.2,LockApp.exe,0,0
03:26.7,explorer.exe,0,0
03:27.2,SearchUI.exe,0,0
03:30.2,SearchUI.exe,0,0
04:39.7,vpnui.exe,0,0
04:43.2,POWERPNT.EXE,0,0
04:46.2,vpnui.exe,0,0
04:51.2,explorer.exe,0,0
04:54.2,POWERPNT.EXE,0,0
05:00.7,OUTLOOK.EXE,0,0
05:01.7,POWERPNT.EXE,0,0
05:03.7,explorer.exe,0,0
05:05.2,OUTLOOK.EXE,0,0
05:11.7,OUTLOOK.EXE,0,0
05:21.2,OUTLOOK.EXE,0,0
05:23.2,OUTLOOK.EXE,0,0
05:27.7,explorer.exe,0,0
05:30.2,OUTLOOK.EXE,0,0
05:33.2,Teams.exe,0,0
05:33.7,Teams.exe,0,0
05:36.7,Teams.exe,0,0
05:37.2,Teams.exe,0,0
05:38.2,Teams.exe,0,0
05:44.2,explorer.exe,0,0
05:46.7,explorer.exe,0,0
05:48.2,vpnui.exe,0,0
05:51.7,vpnui.exe,0,0
06:03.7,vpnui.exe,0,0
06:04.7,vpndownloader.exe,0,0
06:05.7,Teams.exe,0,0
06:11.7,POWERPNT.EXE,0,0
06:14.7,Teams.exe,0,0
06:17.2,POWERPNT.EXE,0,0
06:17.7,Teams.exe,0,0
06:18.7,Teams.exe,0,0
06:19.2,Teams.exe,0,0
06:20.7,Teams.exe,0,0
06:24.2,Teams.exe,0,0
06:26.7,POWERPNT.EXE,0,0
06:32.7,Teams.exe,0,0
07:06.7,POWERPNT.EXE,0,0
07:10.7,POWERPNT.EXE,0,0
07:28.7,Teams.exe,0,0
07:37.7,Teams.exe,0,0
07:44.7,POWERPNT.EXE,0,0
07:47.7,POWERPNT.EXE,0,0
07:50.2,POWERPNT.EXE,0,0
08:01.2,explorer.exe,0,0
08:02.7,chrome.exe,0,0
08:04.2,chrome.exe,0,0
09:14.7,POWERPNT.EXE,0,0
09:28.8,Teams.exe,0,0
09:31.8,Teams.exe,0,0
09:32.3,Teams.exe,0,0
12:52.0,POWERPNT.EXE,0,0
13:10.5,chrome.exe,0,0
13:13.0,POWERPNT.EXE,0,0
14:56.1,chrome.exe,0,0
14:59.6,chrome.exe,0,0
21:46.6,POWERPNT.EXE,0,0
22:12.1,explorer.exe,0,0
22:13.1,chrome.exe,0,0
22:50.6,POWERPNT.EXE,0,0
26:06.1,Teams.exe,0,0
26:06.6,Teams.exe,0,0
27:18.1,POWERPNT.EXE,0,0
27:28.1,explorer.exe,0,0
27:29.6,chrome.exe,0,0
29:07.6,POWERPNT.EXE,0,0
40:14.1,Teams.exe,0,0
40:16.1,Teams.exe,0,0
41:52.1,POWERPNT.EXE,0,0
42:14.1,Teams.exe,0,0
47:18.1,POWERPNT.EXE,0,0
47:43.6,Teams.exe,0,0
56:17.6,POWERPNT.EXE,0,0
56:19.1,POWERPNT.EXE,0,0
56:25.1,Teams.exe,0,0
57:27.1,Teams.exe,0,0
57:41.6,Teams.exe,0,0
57:42.6,POWERPNT.EXE,0,0
57:44.1,OUTLOOK.EXE,0,0
57:46.1,POWERPNT.EXE,0,0
57:56.1,Teams.exe,0,0
01:10.6,POWERPNT.EXE,0,0
01:11.1,POWERPNT.EXE,0,0
01:17.6,explorer.exe,0,0
01:18.6,OUTLOOK.EXE,0,0
01:20.1,OUTLOOK.EXE,0,0
03:27.6,BESClientUI.exe,0,0
03:39.1,OUTLOOK.EXE,0,0
03:41.1,OUTLOOK.EXE,0,0
04:06.6,OUTLOOK.EXE,0,0
04:08.1,OUTLOOK.EXE,0,0
04:09.6,explorer.exe,0,0
04:10.6,chrome.exe,0,0
05:59.6,OUTLOOK.EXE,0,0
06:06.1,OUTLOOK.EXE,0,0
06:08.1,OUTLOOK.EXE,0,0
06:22.1,OUTLOOK.EXE,0,0
06:25.1,OUTLOOK.EXE,0,0
06:25.6,OUTLOOK.EXE,0,0
06:28.1,OUTLOOK.EXE,0,0
06:36.1,explorer.exe,0,0
06:37.1,OUTLOOK.EXE,0,0
06:40.1,OUTLOOK.EXE,0,0
06:42.1,Teams.exe,0,0
06:42.6,Teams.exe,0,0
06:55.6,Teams.exe,0,0
06:58.1,OUTLOOK.EXE,0,0
07:03.1,Teams.exe,0,0
07:05.6,OUTLOOK.EXE,0,0
07:06.6,OUTLOOK.EXE,0,0
07:08.6,OUTLOOK.EXE,0,0
07:10.1,OUTLOOK.EXE,0,0
07:13.6,Teams.exe,0,0
07:18.1,Teams.exe,0,0
07:22.1,Teams.exe,0,0
07:23.6,WINWORD.EXE,0,0
07:24.1,Teams.exe,0,0
07:25.6,Teams.exe,0,0
07:30.1,Teams.exe,0,0
11:56.1,Teams.exe,0,0
11:59.1,Teams.exe,0,0
16:30.6,chrome.exe,0,0
18:31.1,Teams.exe,0,0
18:46.1,explorer.exe,0,0
18:49.6,Teams.exe,0,0
21:39.1,explorer.exe,0,0
21:40.1,OUTLOOK.EXE,0,0
21:45.6,OUTLOOK.EXE,0,0
21:46.1,OUTLOOK.EXE,0,0
21:56.1,OUTLOOK.EXE,0,0
22:08.1,Teams.exe,0,0
22:10.1,Teams.exe,0,0
22:13.6,Teams.exe,0,0
22:21.6,Teams.exe,0,0
22:24.6,Teams.exe,0,0
22:29.6,Teams.exe,0,0
30:53.6,OUTLOOK.EXE,0,0
30:56.6,OUTLOOK.EXE,0,0
30:58.1,OUTLOOK.EXE,0,0
31:01.6,OUTLOOK.EXE,0,0
31:04.1,OUTLOOK.EXE,0,0
31:10.1,OUTLOOK.EXE,0,0
31:10.6,OUTLOOK.EXE,0,0
31:21.6,OUTLOOK.EXE,0,0
31:22.1,OUTLOOK.EXE,0,0
31:28.1,Teams.exe,0,0
47:32.6,ShellExperienceHost.exe,0,0
47:33.6,OUTLOOK.EXE,0,0
47:39.6,OUTLOOK.EXE,0,0
47:40.6,OUTLOOK.EXE,0,0
47:55.1,explorer.exe,0,0
47:57.6,OUTLOOK.EXE,0,0
48:02.1,OUTLOOK.EXE,0,0
48:02.6,OUTLOOK.EXE,0,0
48:04.1,OUTLOOK.EXE,0,0
48:04.6,explorer.exe,0,0
48:05.1,explorer.exe,0,0
48:07.1,OUTLOOK.EXE,0,0
48:22.1,OUTLOOK.EXE,0,0
48:29.6,workpace.exe,0,0
48:30.1,chrome.exe,0,0
48:32.6,OUTLOOK.EXE,0,0
48:43.1,explorer.exe,0,0
48:45.1,OUTLOOK.EXE,0,0
49:10.6,OUTLOOK.EXE,0,0
49:11.1,OUTLOOK.EXE,0,0
49:24.6,explorer.exe,0,0
49:28.1,OUTLOOK.EXE,0,0
49:57.1,OUTLOOK.EXE,0,0
50:03.6,OUTLOOK.EXE,0,0
50:07.6,OUTLOOK.EXE,0,0
50:09.1,OUTLOOK.EXE,0,0
50:13.1,OUTLOOK.EXE,0,0
50:16.6,OUTLOOK.EXE,0,0
50:17.6,OUTLOOK.EXE,0,0
50:18.1,OUTLOOK.EXE,0,0
50:20.6,OUTLOOK.EXE,0,0
50:22.1,OUTLOOK.EXE,0,0
50:27.6,OUTLOOK.EXE,0,0
50:50.1,chrome.exe,0,0
50:53.6,Teams.exe,0,0
51:08.6,Teams.exe,0,0
51:09.1,Teams.exe,0,0
51:12.6,OUTLOOK.EXE,0,0
51:17.1,Teams.exe,0,0
51:31.1,Teams.exe,0,0
58:06.1,Teams.exe,0,0
58:09.1,Teams.exe,0,0
02:10.1,chrome.exe,0,0
02:14.6,POWERPNT.EXE,0,0
03:14.1,Teams.exe,0,0
03:29.1,BESClientUI.exe,0,0
03:31.6,explorer.exe,0,0
03:34.1,OUTLOOK.EXE,0,0
03:37.1,OUTLOOK.EXE,0,0
03:37.6,OUTLOOK.EXE,0,0
03:38.1,OUTLOOK.EXE,0,0
03:39.1,OUTLOOK.EXE,0,0
03:55.6,POWERPNT.EXE,0,0
04:19.6,Teams.exe,0,0
04:20.1,Teams.exe,0,0
04:26.1,Teams.exe,0,0
05:02.1,Teams.exe,0,0
05:02.6,Teams.exe,0,0
05:07.6,explorer.exe,0,0
05:09.1,OUTLOOK.EXE,0,0
05:15.1,explorer.exe,0,0
05:16.1,OUTLOOK.EXE,0,0
05:16.6,OUTLOOK.EXE,0,0
05:19.6,Teams.exe,0,0
05:20.1,OUTLOOK.EXE,0,0
05:22.1,explorer.exe,0,0
05:23.1,OUTLOOK.EXE,0,0
05:25.6,OUTLOOK.EXE,0,0
05:27.1,OUTLOOK.EXE,0,0
05:28.6,OUTLOOK.EXE,0,0
05:30.6,Teams.exe,0,0
05:34.6,Teams.exe,0,0
11:08.6,Teams.exe,0,0
12:09.1,Teams.exe,0,0
14:23.1,OUTLOOK.EXE,0,0
15:11.6,OUTLOOK.EXE,0,0
15:13.6,OUTLOOK.EXE,0,0
15:16.1,Teams.exe,0,0
16:00.6,OUTLOOK.EXE,0,0
16:09.6,Teams.exe,0,0
16:22.1,OUTLOOK.EXE,0,0
16:26.6,Teams.exe,0,0
16:28.6,Teams.exe,0,0
16:31.1,Teams.exe,0,0
16:31.6,WINWORD.EXE,0,0
16:58.1,OUTLOOK.EXE,0,0
17:02.6,Teams.exe,0,0
17:08.1,POWERPNT.EXE,0,0
17:20.1,Teams.exe,0,0
18:52.1,explorer.exe,0,0
18:55.1,cmd.exe,0,0
19:07.8,cmd.exe,0,0
19:45.3,Teams.exe,0,0
19:46.8,POWERPNT.EXE,0,0
20:23.3,Teams.exe,0,0
22:53.8,explorer.exe,0,0
